3	856	0,18631	4,53486		3,6566	8,1605		0,2321	5,7036		1995258803085324527
7	843	0,23276	4,51404		4,2837	7,9995		0,2912	5,7509		-8125097281648799386
7	889	0,30525	4,80975		5,6136	8,1191		0,3687	5,8277		484091790350939599
13	910	0,31007	4,88136		4,5970	7,9916		0,3659	5,7773		3539616295586157903
1	823	0,17012	4,36001		4,0391	8,1051		0,2232	5,7215		193509067523071622
11	866	0,33494	4,5852		4,8471	8,1352		0,4157	5,7111		1016468956987354029
9	824	0,22423	4,24818		4,2742	7,9942		0,2928	5,5571		8930184562901408799
17	814	0,22344	4,25099		4,8800	7,9988		0,2939	5,6214		8740144316347030763
18	855	0,2678	4,4283		4,4918	8,0311		0,3359	5,5764		7784882650081745180
5	861	0,26076	4,55973		5,1832	7,9952		0,3238	5,7039		-1582155163526140962
1	839	0,20469	4,43981		3,0529	7,9919		0,2586	5,6862		-2110563034966290006
7	902	0,28031	4,93335		4,0357	8,1542		0,3326	5,8722		-589796690893632743
10	857	0,24226	4,67993		4,1407	8,0049		0,3035	5,8771		6667092215678728981
7	851	0,23732	4,48147		4,6903	7,9864		0,3011	5,6874		-1137300691879160962
3	853	0,23434	4,5473		4,9502	8,0588		0,2939	5,7259		-5309477624144580995
5	834	0,20161	4,46672		4,5564	8,0628		0,2604	5,7741		5842800947377639448
2	816	0,23517	4,2034		5,5373	8,2772		0,3101	5,5568		-2430854320538776886
1	836	0,17421	4,41104		4,0812	7,9998		0,2226	5,6685		-8816254797496388824
10	817	0,18267	4,39846		5,1672	8,1369		0,2400	5,7989		3851280373007843805
2	838	0,23956	4,4324		5,0346	7,9994		0,3047	5,6794		-3445712792881575811
1	820	0,1816	4,25798		3,5526	8,0795		0,2362	5,5978		-2726912400032922361
16	870	0,32267	4,64386		4,6991	8,0718		0,3969	5,7398		-629755274722133752
9	900	0,28403	4,86868		5,0041	7,9953		0,3381	5,8157		-4263761106631113538
6	826	0,19798	4,39412		3,8898	7,9931		0,2566	5,7185		8157049935670653871
2	834	0,19473	4,31652		3,9718	8,0966		0,2484	5,5707		-346161279357274227
5	886	0,31471	4,77332		5,8008	7,9953		0,3810	5,8021		-7535498938216853663
10	886	0,3352	4,6952		4,2282	7,9953		0,4062	5,7036		-2333176603306255284
9	867	0,27619	4,59174		5,9792	7,9897		0,3428	5,7148		4682843204725324394
2	852	0,15832	4,41948		3,3691	8,0008		0,1999	5,5951		5881395561745279889
10	833	0,23006	4,48879		4,3030	8,0380		0,2972	5,8119		-4804797310261048569
18	863	0,32923	4,6207		5,2917	7,9847		0,4086	5,7594		8698488192570092646
9	863	0,2526	4,51487		4,9530	7,9803		0,3150	5,6288		-1686507725387659971
6	862	0,2395	4,56377		4,7592	8,0590		0,2973	5,7007		8651428498511126587
2	827	0,24501	4,39047		5,2152	8,0713		0,3172	5,7048		4652712052692003302
5	849	0,21799	4,49727		4,5207	8,0455		0,2763	5,7159		4628891335768078878
3	830	0,22426	4,41331		4,9771	8,0218		0,2896	5,7191		-1933911631853149429
7	848	0,19925	4,53089		4,8293	8,0509		0,2517	5,7658		5848609827927102760
8	879	0,26782	4,65967		4,3859	8,0652		0,3268	5,6998		1867741545575080313
6	858	0,24302	4,58043		4,0361	8,0117		0,3037	5,7373		-7434332332934898118
15	890	0,2576	4,74825		4,4693	8,0715		0,3098	5,7383		-6986648979961872498
2	819	0,19981	4,32685		3,8016	7,9964		0,2622	5,6932		1178793952035792105
5	848	0,18599	4,43768		4,0098	8,0099		0,2360	5,6376		7493376110007434579
4	906	0,33768	4,76943		4,0730	8,0171		0,4016	5,6814		2919235969677215670
5	876	0,26366	4,83438		4,6512	7,9978		0,3224	5,9271		5573122160002312655
6	863	0,2978	4,42035		4,9072	8,0457		0,3705	5,5163		2646805614834216834
6	872	0,27645	4,62775		4,6134	7,9963		0,3412	5,7197		3842935171695906202
7	878	0,28458	4,757		5,3714	8,1646		0,3488	5,8429		-2791571555931746752
2	806	0,15847	4,24653		3,9923	7,9932		0,2118	5,6836		6143726445144468144
0	872	0,26165	4,71047		5,7384	8,1624		0,3225	5,8217		-3948347239433612052
5	901	0,27215	4,7121		5,5076	7,9790		0,3223	5,6273		237599590273328519
3	809	0,18532	4,4183		3,6914	7,9933		0,2455	5,8785		-3638468855285640005
11	892	0,34151	4,76215		4,0397	7,9917		0,4116	5,7527		-7002329161368327326
6	835	0,26543	4,35955		4,9192	8,1819		0,3412	5,6318		8174884180735278995
10	868	0,27048	4,59152		5,3858	8,0188		0,3353	5,6965		5441558957418785255
5	824	0,26617	4,34384		5,2244	7,9807		0,3417	5,6567		4990486614058826684
6	844	0,18478	4,41166		4,5858	7,9872		0,2350	5,6300		3093943461444070383
4	804	0,15092	4,10766		3,2495	8,0339		0,1995	5,4838		521028782849113816
10	841	0,21703	4,52948		4,0818	8,0791		0,2770	5,7954		-2310419739896696931
1	822	0,21406	4,35696		3,1430	8,0397		0,2795	5,7086		-5724758903239203824
7	825	0,21811	4,31672		4,7991	7,9971		0,2831	5,6182		1216438157663570353
0	853	0,17914	4,55312		4,1343	8,0787		0,2249	5,7391		-1141915320973004400
0	845	0,19281	4,5105		3,9923	8,0771		0,2446	5,7406		5744228288525642269
6	821	0,16669	4,24516		3,9224	8,0377		0,2184	5,5780		3775509207727636788
4	835	0,28172	4,40335		5,4465	7,9999		0,3617	5,6724		-1469312562205747751
12	876	0,2904	4,73444		5,9646	7,9978		0,3532	5,8022		2303446433614725251
6	807	0,18713	4,07693		4,4382	7,9989		0,2492	5,4464		4430272456260954611
8	809	0,2054	4,33262		4,9910	7,9899		0,2718	5,7521		-5228635174542132261
13	891	0,3168	4,72523		4,6860	8,0411		0,3818	5,7069		-6232673102226359319
3	827	0,22011	4,37668		4,6614	8,0594		0,2853	5,6977		1146448124773165294
3	811	0,18514	4,35251		4,3855	8,1297		0,2441	5,7529		-2184891832023160006
10	891	0,30843	4,84226		4,1321	7,9968		0,3666	5,8293		2595295652733002860
8	845	0,26461	4,47261		4,9987	7,9932		0,3370	5,6998		-6667291187810158534
4	818	0,21641	4,40622		4,5683	8,1497		0,2843	5,8039		5747527292805519105
4	845	0,22518	4,48822		4,6865	8,1652		0,2857	5,7130		-3887170503246728154
7	866	0,2594	4,55177		4,1659	7,9953		0,3209	5,6557		-1344230585789647486
3	840	0,18808	4,44452		5,0133	7,9947		0,2418	5,7143		-2702130030877352329
6	892	0,30712	4,7951		4,5796	8,0372		0,3697	5,8029		-8533897389891071902
6	869	0,24261	4,59107		5,7765	8,0628		0,3008	5,7044		5009388040246166394
5	835	0,21711	4,35123		6,3739	8,0228		0,2804	5,6212		1004066521380415082
9	889	0,28246	4,70504		3,9082	8,0987		0,3416	5,7023		4399885181929271328
1	849	0,18068	4,45502		3,8769	8,0403		0,2295	5,6671		4410885879881821865
7	897	0,27197	4,79649		4,0889	8,1933		0,3245	5,7445		-3323163096678822126
3	850	0,2421	4,41146		4,8634	7,9861		0,3072	5,6012		-6516209055545520728
8	804	0,2146	4,28801		4,4348	8,0278		0,2854	5,7380		-2305492293040307448
5	905	0,27663	4,80365		4,8913	8,0278		0,3286	5,7119		3265199737366440418
7	833	0,19267	4,41666		4,3423	7,9980		0,2480	5,7120		5709705394680074843
11	878	0,29899	4,7279		4,7611	8,2040		0,3652	5,7904		1542333832118506354
6	833	0,17915	4,29727		4,2693	7,9961		0,2317	5,5676		2941257593486047192
6	806	0,24609	4,24434		5,3142	8,2096		0,3281	5,6741		8293836386714596110
3	809	0,2224	4,26553		3,9361	7,9830		0,2935	5,6713		-5548101582837682986
5	865	0,28718	4,508		4,7200	7,9841		0,3560	5,6174		-504579841277840333
2	825	0,20351	4,33631		5,1659	8,0188		0,2654	5,6686		98981439441469578
12	858	0,31068	4,57244		4,5625	7,9585		0,3883	5,7362		8304534773845778081
15	845	0,25272	4,52135		5,5027	7,9993		0,3207	5,7579		8276757149647212697
1	889	0,27255	4,65732		3,9402	8,1242		0,3296	5,6462		-6675183553450306806
9	850	0,22252	4,56444		4,6897	8,1324		0,2817	5,7932		5733457743116482286
11	794	0,22535	4,2608		5,2646	8,0022		0,3017	5,7427		8780435318337019654
5	840	0,20627	4,38471		5,0890	8,1417		0,2636	5,6154		-1864854820577328947
3	844	0,19781	4,45587		4,2558	8,0689		0,2522	5,6889		-2929084934555083703
0	825	0,14905	4,26828		2,6763	7,9996		0,1937	5,5661		1547013047553721128
9	890	0,30319	4,74763		4,5378	7,9969		0,3662	5,7473		-7495203373021032682
19	912	0,39671	4,79745		4,8281	7,9974		0,4677	5,6670		7655446053355724849
3	837	0,22129	4,36303		5,6696	8,0239		0,2838	5,6216		5399246765066106870
542	229	2,7947	6,71995		2,6031	7,8713		0,2175	5,6765		-3396437758318144976
5	870	0,20463	4,5664		4,5267	8,0312		0,2522	5,6477		8756743783869598885
0	812	0,13652	4,25786		3,3483	8,0710		0,1806	5,6427		3283346192478769045
2	869	0,22486	4,67911		3,5776	7,9883		0,2765	5,7787		2680226290877697101
6	844	0,22954	4,49821		4,6353	8,1192		0,2913	5,7336		-1488992501215028143
1	847	0,24943	4,52896		5,4877	8,0757		0,3150	5,7558		5638037096697488118
11	871	0,29647	4,617		4,2942	8,1695		0,3663	5,7207		2411452653299784800
12	870	0,26593	4,62983		5,1532	7,9950		0,3278	5,7298		1093207724324819003
9	851	0,23164	4,48173		4,3480	7,9696		0,2926	5,6845		5638139035800992682
4	848	0,24121	4,54071		4,2059	7,9973		0,3061	5,7727		-8266537639225686719
4	853	0,22957	4,46163		4,0041	8,0731		0,2886	5,6283		-4939878341855592693
2	825	0,25281	4,34838		3,7028	8,0283		0,3289	5,6661		-6937759015684231707
5	849	0,20693	4,57905		3,7024	7,9774		0,2592	5,7896		8666248903466291888
5	791	0,17201	4,09123		5,0305	7,9754		0,2330	5,5743		5656123011553958196
2	810	0,16667	4,1766		3,2962	8,0000		0,2205	5,5379		-2669607140804482652
3	817	0,22175	4,29293		4,2286	8,1538		0,2920	5,6659		-2079620620105992929
4	860	0,22115	4,60122		4,2400	8,2277		0,2748	5,7470		-4297594042619854166
0	826	0,18584	4,32604		4,3689	8,0187		0,2418	5,6397		3559682521303257455
13	881	0,30045	4,68376		5,1718	8,0235		0,3645	5,7007		6909982456373929548
2	847	0,18297	4,4932		3,6416	7,9950		0,2311	5,7093		9170835264806378998
2	804	0,2111	4,23522		5,3627	8,0206		0,2811	5,6616		-1421973723535658444
4	840	0,22769	4,46012		4,1133	8,0496		0,2910	5,7132		5590151619083114503
1	848	0,18472	4,42293		3,8778	8,0657		0,2338	5,6075		-4889616930761374279
3	859	0,24855	4,51959		4,4555	7,9938		0,3121	5,6783		9019265392075709223
6	855	0,2847	4,49173		4,5363	8,1759		0,3567	5,6476		3675103004960498620
4	879	0,23275	4,65689		4,3018	8,0659		0,2839	5,7011		8417350685900015875
4	867	0,19551	4,63825		4,6214	8,0484		0,2421	5,7589		1188187787968257461
7	830	0,20909	4,34114		4,0240	8,0146		0,2704	5,6389		1273160430494497957
5	880	0,27161	4,65854		4,0145	8,0282		0,3318	5,7093		1000436698482088968
1	826	0,15854	4,24175		3,6432	8,0984		0,2070	5,5394		2548827544193055970
3	854	0,26194	4,60237		4,3340	8,0720		0,3293	5,8122		3737265098820376477
1	812	0,14711	4,27949		4,1531	7,9812		0,1939	5,6676		-2995034013436452329
11	857	0,23621	4,51697		4,7848	8,1765		0,2962	5,6823		-7707814417102825297
2	822	0,20474	4,31653		4,0043	7,9950		0,2667	5,6292		-2945533957945154796
0	829	0,15616	4,29125		3,7509	8,0188		0,2031	5,5892		6469885896878182115
10	857	0,28133	4,45858		5,0707	7,9877		0,3495	5,5994		-4231801976595071657
5	824	0,2242	4,43247		4,8383	8,1716		0,2913	5,7748		9113024828414465691
10	848	0,21813	4,41334		4,6082	7,9818		0,2742	5,5884		3058968794009971836
11	903	0,3338	4,80909		4,4920	8,1964		0,3979	5,7426		-1490291245452673140
8	897	0,25828	4,71231		4,8369	8,0314		0,3082	5,6560		-1167238162029206284
10	889	0,27342	4,8304		4,8587	8,1196		0,3297	5,8513		-1644479220530206579
2	801	0,20586	4,28591		5,4391	7,9996		0,2733	5,7387		-276763794090752523
5	883	0,30931	4,68105		4,5527	8,1492		0,3734	5,6926		-8357003081530702670
9	866	0,28929	4,615		4,5361	7,9834		0,3591	5,7465		6760428334226601649
6	852	0,19111	4,45178		3,1994	7,9750		0,2405	5,6269		-4050389240201028199
6	853	0,2121	4,48943		3,9514	8,2191		0,2663	5,6663		2434393769304597193
3	838	0,21309	4,43737		3,3109	7,9894		0,2714	5,6882		3654024839080634115
5	850	0,26527	4,56853		4,2718	8,1315		0,3312	5,7699		-5411850959105799676
6	841	0,237	4,48891		3,7644	8,2559		0,3018	5,7473		5529577896010872741
5	833	0,19563	4,34169		4,4748	8,0162		0,2527	5,6248		-7057506090339592389
2	831	0,20193	4,38561		5,5177	7,9918		0,2585	5,6606		-5481349102974878912
1	801	0,16188	4,20216		4,1642	7,9992		0,2163	5,6317		5478858407620080280
10	860	0,23603	4,57199		5,7908	7,9973		0,2924	5,7189		6056974620882170351
5	823	0,18061	4,28641		4,7168	7,9987		0,2347	5,5867		1832055785867133695
3	896	0,24717	4,81064		4,5919	8,0818		0,2969	5,7864		1911605458878812351
3	850	0,24006	4,42031		4,2365	8,1195		0,3042	5,6099		1620110990217990859
0	812	0,14758	4,31864		3,5392	7,9903		0,1955	5,7255		7578458732403283844
5	812	0,21367	4,22139		5,7833	7,9967		0,2810	5,5794		7410013402307709885
6	850	0,22249	4,49474		4,5985	7,9934		0,2810	5,6992		-5712987873425477654
0	830	0,15026	4,42141		3,8215	7,9917		0,1952	5,7531		6988924669151149616
2	843	0,21288	4,45436		5,0565	7,9938		0,2711	5,6847		-5668408832743642678
10	882	0,31754	4,6852		4,7643	8,1988		0,3883	5,7350		3692025309605029777
3	818	0,18326	4,31465		3,6335	8,0297		0,2381	5,6682		-6163850920896780098
18	858	0,32953	4,63433		5,0319	8,0129		0,4114	5,7957		-5397616693698679793
13	859	0,26902	4,5723		4,3805	8,1076		0,3366	5,7313		-5362463846122580233
2	786	0,13963	4,18143		4,0006	7,9983		0,1896	5,7133		-7314455957465368690
6	884	0,32335	4,75986		4,7493	8,0953		0,3919	5,7833		-564557199252344499
7	860	0,26274	4,57829		4,8869	7,9888		0,3291	5,7400		6215077863128529376
8	859	0,27422	4,62421		5,5084	8,0875		0,3423	5,7895		-4515246683990671209
7	888	0,25737	4,63161		4,2842	8,2989		0,3102	5,6018		4656582294628332086
2	828	0,19248	4,32399		4,6114	7,9845		0,2482	5,6209		-1806064476979325892
7	854	0,28027	4,49055		4,8807	8,0229		0,3523	5,6731		-5411082928215523884
20	878	0,35327	4,76603		5,4994	8,0016		0,4325	5,8464		5554025049315430922
9	891	0,27038	4,65392		4,6703	8,0586		0,3259	5,6276		-4998755313109721596
3	862	0,18181	4,49524		3,5970	8,1519		0,2256	5,6030		-2745838443143303355
10	879	0,22891	4,50326		5,4444	8,0094		0,2799	5,5163		-2034365806443714228
6	860	0,25167	4,43929		4,2546	8,1644		0,3145	5,5601		-5286999274999109885
6	863	0,24427	4,6196		5,5882	7,9978		0,3042	5,7672		-8771376997671429150
13	836	0,26512	4,43813		4,5671	7,9987		0,3392	5,7162		-7613712970556866121
2	854	0,19776	4,44884		5,0703	7,9899		0,2489	5,6126		-7788099043823322273
2	817	0,18347	4,20645		3,1899	7,9933		0,2419	5,5537		6560870421784216074
