0	795	0,10514	3,25786		1,8971	8,0800		0,1421	4,4167		3105941784679787004
0	827	0,10394	3,34716		1,5658	8,0545		0,1344	4,3650		4004176106241938462
0	868	0,13981	3,65395		2,4737	8,1608		0,1723	4,5194		-2085429409919069575
0	818	0,12586	3,3256		2,6150	8,3301		0,1649	4,3645		-6051588557801808586
1	878	0,12058	3,64924		2,5669	8,2538		0,1476	4,4792		2998024082762838698
0	856	0,15122	3,46311		3,9494	8,2061		0,1903	4,3652		-8866171103818252393
0	835	0,13637	3,42756		2,0837	8,0929		0,1755	4,4227		-1725555456348781315
1	809	0,09748	3,2565		2,3560	8,2725		0,1299	4,3426		-1823289310626678611
3	873	0,13386	3,64956		3,1348	8,2423		0,1650	4,4987		1512331504746084546
0	883	0,12248	3,55571		2,3668	8,2515		0,1491	4,3311		-4123311129811904613
0	853	0,12669	3,43352		2,7422	8,1810		0,1598	4,3369		8878072625490384161
0	868	0,1294	3,56219		2,9665	8,2405		0,1604	4,4223		-198170898562229428
0	834	0,12514	3,47909		2,7391	8,2262		0,1614	4,4934		-7552287999159953587
0	852	0,12349	3,52987		2,2481	8,1837		0,1552	4,4531		911999020018949576
0	856	0,10217	3,59797		1,2275	8,2920		0,1286	4,5346		5848848474407829497
0	842	0,12453	3,34371		1,8249	8,2835		0,1591	4,2812		1128986849019781320
4	889	0,15249	3,61924		3,4349	8,1339		0,1846	4,3850		196499067912668171
0	873	0,12384	3,60947		2,1760	8,1631		0,1526	4,4592		-1260592298817908853
0	850	0,11519	3,47997		1,5029	8,2811		0,1455	4,3968		-5984821251905186673
1	855	0,16324	3,58862		3,3786	8,2324		0,2052	4,5223		-8475054005579150870
0	914	0,13413	3,69451		2,0467	8,0898		0,1576	4,3539		-7513262638870859283
0	856	0,12165	3,59063		1,9665	8,1954		0,1527	4,5177		2048137876956449962
0	864	0,10261	3,52932		1,8333	8,2528		0,1281	4,4116		-7464051932564881826
0	857	0,13075	3,59797		2,1106	8,2353		0,1638	4,5165		2745075476799703825
0	890	0,13652	3,663		2,1096	8,2981		0,1652	4,4401		-3675692196891393124
0	870	0,1126	3,51853		1,7245	8,1325		0,1396	4,3626		3859075438308576699
1	917	0,16788	3,83496		2,6544	8,1364		0,1965	4,5013		-3516465135866077224
2	823	0,11513	3,39001		2,0089	8,0537		0,1507	4,4469		9101997188535970477
0	801	0,10548	3,25788		3,3101	8,1818		0,1418	4,3844		-2397308144154096143
2	920	0,16093	3,76379		2,5554	8,2624		0,1878	4,3987		1804748466996161194
0	831	0,11908	3,39405		2,1634	8,3814		0,1536	4,3849		-6284151288187699998
3	886	0,17405	3,55306		2,5465	8,2296		0,2105	4,3166		4751956457030954949
1	885	0,17262	3,71563		3,3865	8,0407		0,2094	4,5124		-8264944077489624453
1	788	0,10546	3,27537		3,2962	8,2173		0,1427	4,4618		7383486155964936503
1	868	0,16307	3,58007		3,5016	8,1012		0,2015	4,4487		4265257362806748499
0	876	0,14476	3,53133		2,4256	8,2533		0,1778	4,3460		7447139157203542130
1	836	0,12027	3,47195		1,8857	8,0469		0,1549	4,4807		7349479541197330940
2	887	0,12979	3,62698		2,6420	8,0641		0,1571	4,4043		7879496582922750837
0	877	0,14556	3,63554		2,0701	8,1022		0,1790	4,4707		2556817004727865208
1	874	0,12796	3,62872		2,3525	8,2238		0,1572	4,4713		-4922447874605543326
0	869	0,15768	3,57898		3,0425	8,1017		0,1952	4,4405		2928366998407919340
2	883	0,14431	3,60818		2,3560	8,2723		0,1751	4,3876		6752978305546876493
1	802	0,13683	3,26183		2,7386	8,1598		0,1833	4,3817		-2450255380145417581
1	803	0,12309	3,30714		2,2515	8,1629		0,1643	4,4153		-7238920792985649322
0	904	0,13084	3,59322		2,1571	8,1598		0,1563	4,2927		-2540301714574264331
1	835	0,13973	3,43929		3,9346	8,0853		0,1802	4,4415		2718103492182132729
4	827	0,13859	3,33016		3,1972	7,9999		0,1796	4,3256		6635052056727236951
0	818	0,10562	3,33004		1,9477	8,1920		0,1384	4,3662		-6841354074536786012
0	879	0,14395	3,66177		1,8744	8,2177		0,1760	4,4909		-1059430850529934731
0	877	0,15496	3,64433		3,9869	8,3175		0,1901	4,4849		778983804379956873
0	859	0,12569	3,54798		2,2337	8,1430		0,1571	4,4464		-7953639681231584146
1	822	0,11519	3,34265		3,2084	8,2925		0,1506	4,3765		-7339031466697515851
3	881	0,16649	3,5753		3,5641	8,1344		0,2031	4,3716		5944052869530569983
2	825	0,12097	3,37296		2,6839	8,1902		0,1574	4,3993		-5259161009371476383
2	877	0,13839	3,5776		2,2129	8,1944		0,1700	4,3982		632461477310403827
0	844	0,11523	3,63015		1,6791	8,1709		0,1462	4,6210		2845069868041656712
5	816	0,15066	3,44941		3,3520	8,0373		0,1989	4,5607		-5115382387462909478
0	912	0,1419	3,84246		1,9012	8,2640		0,1678	4,5452		2685062796960286905
0	867	0,10408	3,55505		1,2691	8,2667		0,1284	4,4149		2782687641389479672
0	837	0,11485	3,32151		1,8110	8,2104		0,1469	4,2668		-340881406850293971
0	852	0,10067	3,48416		1,9168	8,0892		0,1274	4,4151		-7591368929316728448
0	834	0,1078	3,46873		1,8785	8,1687		0,1390	4,4783		-7936809304443063780
1	888	0,1384	3,65065		2,0735	8,1736		0,1671	4,4170		-5792295471071513598
2	890	0,14364	3,60443		2,6245	8,1377		0,1735	4,3635		-3665180704053214389
1	830	0,10322	3,34677		1,5928	8,1707		0,1339	4,3535		-1416276591683754719
2	872	0,16372	3,50372		3,3578	8,2316		0,2020	4,3331		6230563327777124585
2	887	0,16284	3,66424		2,3602	8,2629		0,1975	4,4534		5129692001733903752
5	848	0,13184	3,45699		2,7802	8,1951		0,1671	4,3943		-4715701694639255908
0	828	0,12752	3,3687		3,0896	8,0793		0,1657	4,3856		429531804193513757
0	851	0,10667	3,55165		1,3879	8,1517		0,1344	4,4834		7157388776045706197
0	804	0,11269	3,24407		1,7891	8,2964		0,1500	4,3380		1853962556107153271
1	865	0,14248	3,58092		2,4348	8,2568		0,1774	4,4611		1846207379789138795
1	846	0,13096	3,42918		1,7335	8,1766		0,1662	4,3575		-8044117396428421234
2	844	0,13567	3,54285		4,0830	8,1752		0,1721	4,5143		-2777315929479589785
0	872	0,12632	3,55475		1,9453	8,2817		0,1559	4,3963		-7146439952866473295
1	842	0,13162	3,48278		2,7654	8,1446		0,1684	4,4590		730358934474187805
1	898	0,14607	3,62893		3,3437	8,2762		0,1746	4,3510		-4708856340279506244
1	835	0,11774	3,45734		2,7752	8,2566		0,1506	4,4613		2598966196617230715
0	853	0,1358	3,50729		2,3742	8,3476		0,1715	4,4301		6168583245422661513
1	790	0,09782	3,24865		1,9479	8,1783		0,1330	4,4317		3409976238312280485
0	842	0,12886	3,45727		2,6203	8,1938		0,1646	4,4272		4290978270422966182
0	827	0,09616	3,40062		1,6689	8,1303		0,1248	4,4248		-3346060563711875648
0	877	0,09893	3,51822		2,2811	8,1141		0,1211	4,3219		-2202004257873383352
4	812	0,13846	3,27359		2,5120	8,2525		0,1828	4,3380		-6151844829573080563
1	861	0,15448	3,50606		3,6612	8,2334		0,1930	4,3895		8384655104684253312
0	857	0,13346	3,47107		2,7219	8,2020		0,1666	4,3495		6248870016062131770
2	895	0,1341	3,55944		2,7064	8,2072		0,1607	4,2838		1251895231303562156
1	886	0,1286	3,65716		3,8498	8,1954		0,1565	4,4556		7132419931803467567
1	855	0,13245	3,58421		2,9157	8,1259		0,1665	4,5213		-2813495765165019968
0	843	0,13017	3,51734		2,3687	8,1083		0,1653	4,4890		-4247327460377559196
2	849	0,13983	3,51385		2,3759	8,0676		0,1760	4,4478		-1922981338234192885
0	842	0,12642	3,56106		2,0186	8,0571		0,1617	4,5664		6689954988661180367
4	865	0,13192	3,59844		2,3407	8,2334		0,1635	4,4767		1644026886842745471
0	915	0,15272	3,85718		3,2033	8,1444		0,1781	4,5286		6203247170064024213
2	838	0,14016	3,42624		2,2050	8,2803		0,1793	4,3952		3046196404903425431
0	828	0,10809	3,3413		2,0318	8,1564		0,1403	4,3474		-7723730295329180882
0	829	0,11372	3,34945		1,1407	8,1245		0,1474	4,3475		-8642005706787099019
0	856	0,15814	3,50282		2,3127	8,2767		0,1985	4,4060		-3389891742185131944
1	891	0,16175	3,65883		2,3627	8,2143		0,1954	4,4251		7887683751506818802
3	899	0,14676	3,77111		3,9649	8,1336		0,1759	4,5251		-1266331881015719602
3	843	0,13668	3,45227		3,1891	8,2145		0,1734	4,4028		-2809053258388663305
3	866	0,1348	3,54385		2,9595	8,1846		0,1677	4,4137		-1365756711277770183
1	879	0,12994	3,50461		2,1206	8,3188		0,1580	4,2795		8297728997108490506
0	881	0,12873	3,56004		2,7618	8,1736		0,1574	4,3525		8716680215227798502
0	813	0,09533	3,34958		1,7497	8,1242		0,1255	4,4251		-5664383402871932230
1	876	0,14602	3,62707		2,4695	8,2777		0,1794	4,4667		-8230682436271773471
1	859	0,13535	3,53999		2,3600	8,1318		0,1693	4,4387		7584041416909496546
0	861	0,13865	3,53424		1,9105	8,0440		0,1731	4,4273		-160895611992210033
0	870	0,1199	3,49932		1,9630	8,2991		0,1476	4,3117		-568005279309676594
2	865	0,16332	3,65066		4,2818	8,2232		0,2031	4,5537		-5500456873841048053
0	879	0,12245	3,64123		1,6662	8,0932		0,1501	4,4651		-5681612682431851297
0	805	0,11585	3,30075		2,6886	8,0123		0,1552	4,4282		8748537200138119280
6	918	0,20534	3,82097		3,2861	8,2275		0,2410	4,4912		-8157746409581042338
3	919	0,20744	3,80139		3,5899	8,2224		0,2427	4,4587		-2955936507957153485
1	857	0,12777	3,5077		3,2748	8,0951		0,1598	4,3994		7223683738186468784
1	849	0,13777	3,49971		2,9018	8,3033		0,1746	4,4401		-7542594202903040140
1	853	0,14977	3,4598		4,1514	8,2435		0,1887	4,3705		-8785430294312693817
1	848	0,11329	3,50241		2,2298	8,1928		0,1439	4,4598		326243227610526358
1	915	0,15539	3,69102		2,6753	8,2081		0,1824	4,3358		-1074806006299831076
1	827	0,11348	3,26152		1,7123	7,9837		0,1473	4,2420		1675118362947454225
0	849	0,11862	3,42019		1,9457	8,2190		0,1500	4,3438		6879713943020590682
0	845	0,12707	3,47996		1,8176	8,2073		0,1616	4,4378		-1977432142492057466
0	885	0,12888	3,55687		1,9456	8,2409		0,1570	4,3359		-2960175016155274723
0	823	0,13552	3,39448		3,1198	8,1583		0,1767	4,4390		301988203144498963
0	792	0,10017	3,21279		1,8517	8,0418		0,1355	4,3602		3168554334856670683
0	887	0,13787	3,79185		2,2934	8,2302		0,1671	4,6081		-2975857650277945880
3	855	0,17253	3,61559		2,9599	8,2186		0,2161	4,5417		-1727482048697586206
0	842	0,13534	3,46507		2,0822	8,2043		0,1725	4,4335		-9142455048967338726
0	832	0,12171	3,3893		3,0887	8,0905		0,1570	4,3855		6551306330296328963
0	875	0,15091	3,56013		3,5823	8,0907		0,1856	4,3850		622616849942522039
1	869	0,15666	3,6228		3,2736	8,1624		0,1933	4,4926		6401820517002466254
2	888	0,13647	3,65575		1,9679	8,1601		0,1652	4,4369		4533895533101405977
5	844	0,15006	3,5286		2,7885	8,3005		0,1915	4,5092		-1405953302340934402
2	855	0,1354	3,42974		2,7132	8,1229		0,1708	4,3310		-7694617481790896001
0	837	0,12806	3,46276		2,2003	8,2056		0,1642	4,4492		-3129968321056176841
0	906	0,14147	3,68466		1,6704	8,0495		0,1673	4,3735		-8970203453862452263
0	810	0,11305	3,28316		2,1442	8,1672		0,1503	4,3695		-614016008452055058
1	839	0,13784	3,42545		3,4558	8,2887		0,1763	4,3968		-1152506764994958110
0	855	0,11997	3,5721		2,0383	8,2741		0,1504	4,4922		-8071990454262510681
0	846	0,11571	3,5804		1,8993	8,1070		0,1471	4,5593		312434927145009012
1	886	0,13439	3,74163		2,9246	8,2500		0,1627	4,5458		-695911437978523802
1	889	0,14405	3,63944		4,3860	8,2712		0,1744	4,4119		-6944667325384348649
1	794	0,10878	3,41428		2,0046	8,1542		0,1477	4,6421		-2619279037453788321
